ArtikelNr,Size,Quantity
PPXJ30029B,S,20
PPXJ30029B,XL,20
PPXJ30029B,XXL,20
PPXJ30029C,L,0
PPXJ30029C,M,2
PPXJ30029C,S,0
PPXJ30029C,XL,0
PPXJ30029C,XXL,0
PPXJ30029D,L,0
PPXJ30029D,M,0
PPXJ30029D,S,0
PPXJ30029D,XL,0
PPXJ30029D,XXL,0
PPXJ30029E,L,20
PPXJ30029E,M,20
PPXJ30029E,S,15
PPXJ30029E,XL,20
PPXJ30029E,XXL,12
PPXJ30029F,L,0
PPXJ30029F,M,0
PPXJ30029F,S,0
PPXJ30029F,XL,2
PPXJ30029F,XXL,1
PPXJ30029G,L,20
PPXJ30029G,M,20
PPXJ30029G,S,20
PPXJ30029G,XL,20
PPXJ30029G,XXL,11
PPXJ30030A,L,20
PPXJ30030A,M,20
PPXJ30030A,S,20
PPXJ30030A,XL,20
PPXJ30030A,XXL,16
PPXJ30030B,L,5
PPXJ30030B,M,3
PPXJ30030B,S,2
PPXJ30030B,XL,6
PPXJ30030B,XXL,1
PPXJ30030D,L,20
PPXJ30030D,M,20
PPXJ30030D,S,20
PPXJ30030D,XL,17
PPXJ30030D,XXL,2
PPXJ30030F,L,0
PPXJ30030F,M,0
PPXJ30030F,S,0
PPXJ30030F,XL,0
PPXJ30030F,XXL,0
PPXJ30030G,L,0
PPXJ30030G,M,6
PPXJ30030G,S,0
PPXJ30030G,XL,2
PPXJ30030G,XXL,0
PPXJ30030I,L,8
PPXJ30030I,M,20
PPXJ30030I,S,16
PPXJ30030I,XL,0
PPXJ30030I,XXL,2
PPXJ30031A,L,20
PPXJ30031A,M,20
PPXJ30031A,S,20
PPXJ30031A,XL,20
PPXJ30031A,XXL,10
PPXJ30031E,L,9
PPXJ30031E,M,11
PPXJ30031E,S,2
PPXJ30031E,XL,6
PPXJ30031E,XXL,2
PPXJ30031F,L,6
PPXJ30031F,M,5
PPXJ30031F,S,2
PPXJ30031F,XL,1
PPXJ30031F,XXL,1
PPXJ30031G,L,20
PPXJ30031G,M,20
PPXJ30031G,S,10
PPXJ30031G,XL,11
PPXJ30031G,XXL,8
PPXJ30034A,L,20
PPXJ30034A,M,20
PPXJ30034A,S,4
PPXJ30034A,XL,20
PPXJ30034A,XXL,7
PPXJ30034B,L,20
PPXJ30034B,M,20
PPXJ30034B,S,11
PPXJ30034B,XL,20
PPXJ30034B,XXL,14
PPXJ30035A,L,11
PPXJ30035A,M,10
PPXJ30035A,S,4
PPXJ30035A,XL,9
PPXJ30035A,XXL,4
PPXJ30035B,L,0
PPXJ30035B,M,0
PPXJ30035B,S,2
PPXJ30035B,XL,0
PPXJ30035B,XXL,0
PPXJ30036A,L,7
PPXJ30036A,M,6
PPXJ30036A,S,1
PPXJ30036A,XL,7
PPXJ30036A,XXL,0
PPXJ30036B,L,0
PPXJ30036B,M,0
PPXJ30036B,S,0
PPXJ30036B,XL,0
PPXJ30036B,XXL,0
PPXJ30036C,L,20
PPXJ30036C,M,20
PPXJ30036C,S,0
PPXJ30036C,XL,13
PPXJ30036C,XXL,0
PPXJ30036D,L,0
PPXJ30036D,M,0
PPXJ30036D,S,0
PPXJ30036D,XL,0
PPXJ30036D,XXL,0
PPXJ30037D,L,5
PPXJ30037D,M,5
PPXJ30037D,S,0
PPXJ30037D,XL,2
PPXJ30037D,XXL,0
PPXJ30037E,L,0
PPXJ30037E,M,0
PPXJ30037E,S,0
PPXJ30037E,XL,0
PPXJ30037E,XXL,0
PPXJ30038A,L,7
PPXJ30038A,M,2
PPXJ30038A,S,1
PPXJ30038A,XL,5
PPXJ30038A,XXL,1
PPXJ30038C,L,5
PPXJ30038C,M,3
PPXJ30038C,S,0
PPXJ30038C,XL,2
PPXJ30038C,XXL,0
PPXJ30038D,L,7
PPXJ30038D,M,7
PPXJ30038D,S,0
PPXJ30038D,XL,5
PPXJ30038D,XXL,1
PPXJ30038E,L,7
PPXJ30038E,M,8
PPXJ30038E,S,0
PPXJ30038E,XL,3
PPXJ30038E,XXL,0
PPXJ30039E,L,0
PPXJ30039E,M,0
PPXJ30039E,S,0
PPXJ30039E,XL,0
PPXJ30039E,XXL,0
PPXJ30040C,L,4
PPXJ30040C,M,4
PPXJ30040C,S,0
PPXJ30040C,XL,2
PPXJ30040C,XXL,0
PPXJ30041A,L,20
PPXJ30041A,M,20
PPXJ30041A,S,9
PPXJ30041A,XL,20
PPXJ30041A,XXL,9
PPXJ30041B,L,12
PPXJ30041B,M,9
PPXJ30041B,S,0
PPXJ30041B,XL,0
PPXJ30041B,XXL,2
PPXJ30041C,L,6
PPXJ30041C,M,2
PPXJ30041C,S,0
PPXJ30041C,XL,0
PPXJ30041C,XXL,0
PPXJ30041D,L,0
PPXJ30041D,M,9
PPXJ30041D,S,1
PPXJ30041D,XL,0
PPXJ30041D,XXL,0
PPXJ30041E,L,20
PPXJ30041E,M,20
PPXJ30041E,S,16
PPXJ30041E,XL,20
PPXJ30041E,XXL,15
PPXJ30041F,L,1
PPXJ30041F,M,0
PPXJ30041F,S,0
PPXJ30041F,XL,2
PPXJ30041F,XXL,1
PPXJ30041G,L,20
PPXJ30041G,M,20
PPXJ30041G,S,1
PPXJ30041G,XL,18
PPXJ30041G,XXL,9
PPXJ30042A,L,1
PPXJ30042A,M,1
PPXJ30042A,S,1
PPXJ30042A,XL,2
PPXJ30042A,XXL,0
PPXJ30042B,L,0
PPXJ30042B,M,0
PPXJ30042B,S,0
PPXJ30042B,XL,0
PPXJ30042B,XXL,0
PPXJ30045A,L,1
PPXJ30045A,M,3
PPXJ30045A,S,2
PPXJ30045A,XL,4
PPXJ30045A,XXL,1
PPXJ30046A,L,0
PPXJ30046A,M,0
PPXJ30046A,S,1
PPXJ30046A,XL,1
PPXJ30046A,XXL,1
PPXJ30046B,L,0
PPXJ30046B,M,0
PPXJ30046B,S,1
PPXJ30046B,XL,2
PPXJ30046B,XXL,0
PPXJ30046C,L,5
PPXJ30046C,M,7
PPXJ30046C,S,4
PPXJ30046C,XL,1
PPXJ30046C,XXL,1
PPXJ30046D,L,9
PPXJ30046D,M,10
PPXJ30046D,S,5
PPXJ30046D,XL,7
PPXJ30046D,XXL,3
PPXJ30047B,L,2
PPXJ30047B,M,7
PPXJ30047B,S,1
PPXJ30047B,XL,2
PPXJ30047B,XXL,1
PPXJ30047F,L,16
PPXJ30047F,M,16
PPXJ30047F,S,7
PPXJ30047F,XL,11
PPXJ30047F,XXL,5
PPXJ30048B,L,0
PPXJ30048B,M,1
PPXJ30048B,S,1
PPXJ30048B,XL,0
PPXJ30048B,XXL,2
PPXJ30048D,L,0
PPXJ30048D,M,0
PPXJ30048D,S,5
PPXJ30048D,XL,8
PPXJ30048D,XXL,2
PPXJ30048E,L,12
PPXJ30048E,M,12
PPXJ30048E,S,5
PPXJ30048E,XL,7
PPXJ30048E,XXL,5
PPXJ30050A,L,0
PPXJ30050A,M,0
PPXJ30050A,S,3
PPXJ30050A,XL,0
PPXJ30050A,XXL,0
PPXJ30050B,L,0
PPXJ30050B,M,0
PPXJ30050B,S,1
PPXJ30050B,XL,3
PPXJ30050B,XXL,1
PPXJ30051A,L,2
PPXJ30051A,M,4
PPXJ30051A,S,1
PPXJ30051A,XL,1
PPXJ30051A,XXL,1
PPXJ30052A,L,8
PPXJ30052A,M,4
PPXJ30052A,S,0
PPXJ30052A,XL,0
PPXJ30052A,XXL,0
PPXJ30052B,L,20
PPXJ30052B,M,20
PPXJ30052B,S,3
PPXJ30052B,XL,20
PPXJ30052B,XXL,8
PPXJ30052C,L,20
PPXJ30052C,M,19
PPXJ30052C,S,6
PPXJ30052C,XL,17
PPXJ30052C,XXL,5
PPXJ30052D,L,5
PPXJ30052D,M,3
PPXJ30052D,S,2
PPXJ30052D,XL,4
PPXJ30052D,XXL,2
PPXJ30053A,L,8
PPXJ30053A,M,8
PPXJ30053A,S,0
PPXJ30053A,XL,5
PPXJ30053A,XXL,0
PPXJ30053B,L,20
PPXJ30053B,M,20
PPXJ30053B,S,7
PPXJ30053B,XL,20
PPXJ30053B,XXL,6
PPXJ30053C,L,5
PPXJ30053C,M,0
PPXJ30053C,S,0
PPXJ30053C,XL,1
PPXJ30053C,XXL,0
PPXJ30054A,L,2
PPXJ30054A,M,3
PPXJ30054A,S,0
PPXJ30054A,XL,1
PPXJ30054A,XXL,0
PPXJ30054B,L,10
PPXJ30054B,M,3
PPXJ30054B,S,2
PPXJ30054B,XL,4
PPXJ30054B,XXL,1
PPXJ30054C,L,9
PPXJ30054C,M,9
PPXJ30054C,S,3
PPXJ30054C,XL,6
PPXJ30054C,XXL,1
PPXJ30054D,L,15
PPXJ30054D,M,7
PPXJ30054D,S,1
PPXJ30054D,XL,2
PPXJ30054D,XXL,1
PPXJ30055B,L,6
PPXJ30055B,M,8
PPXJ30055B,S,3
PPXJ30055B,XL,5
PPXJ30055B,XXL,0
PPXJ30055C,L,4
PPXJ30055C,M,8
PPXJ30055C,S,3
PPXJ30055C,XL,3
PPXJ30055C,XXL,0
PPXJ30057A,L,3
PPXJ30057A,M,3
PPXJ30057A,S,1
PPXJ30057A,XL,5
PPXJ30057A,XXL,0
PPXJ30057B,L,1
PPXJ30057B,M,1
PPXJ30057B,S,1
PPXJ30057B,XL,4
PPXJ30057B,XXL,1
PPXJ30057C,L,3
PPXJ30057C,M,3
PPXJ30057C,S,1
PPXJ30057C,XL,2
PPXJ30057C,XXL,1
PPXJ30057D,L,2
PPXJ30057D,M,2
PPXJ30057D,S,0
PPXJ30057D,XL,2
PPXJ30057D,XXL,1
PPXJ30057E,L,1
PPXJ30057E,M,2
PPXJ30057E,S,0
PPXJ30057E,XL,0
PPXJ30057E,XXL,2
PPXJ30057F,L,2
PPXJ30057F,M,3
PPXJ30057F,S,1
PPXJ30057F,XL,0
PPXJ30057F,XXL,0
PPXJ30058A,L,12
PPXJ30058A,M,20
PPXJ30058A,S,4
PPXJ30058A,XL,5
PPXJ30058A,XXL,2
PPXJ30058B,L,3
PPXJ30058B,M,3
PPXJ30058B,S,1
PPXJ30058B,XL,3
PPXJ30058B,XXL,0
PPXJ30058C,L,1
PPXJ30058C,M,0
PPXJ30058C,S,4
PPXJ30058C,XL,0
PPXJ30058C,XXL,0
PPXJ30058D,L,9
PPXJ30058D,M,8
PPXJ30058D,S,2
PPXJ30058D,XL,10
PPXJ30058D,XXL,2
PPXJ30058E,L,4
PPXJ30058E,M,5
PPXJ30058E,S,1
PPXJ30058E,XL,0
PPXJ30058E,XXL,1
PPXJ30058F,L,20
PPXJ30058F,M,20
PPXJ30058F,S,7
PPXJ30058F,XL,20
PPXJ30058F,XXL,9
PPXJ30058G,L,20
PPXJ30058G,M,20
PPXJ30058G,S,4
PPXJ30058G,XL,20
PPXJ30058G,XXL,4
PPXJ30058H,L,7
PPXJ30058H,M,9
PPXJ30058H,S,3
PPXJ30058H,XL,6
PPXJ30058H,XXL,1
PPXJ30058I,L,12
PPXJ30058I,M,10
PPXJ30058I,S,1
PPXJ30058I,XL,11
PPXJ30058I,XXL,1
PPXJ30060A,L,0
PPXJ30060A,M,0
PPXJ30060A,S,0
PPXJ30060A,XL,0
PPXJ30060A,XXL,0
PPXJ30060C,L,4
PPXJ30060C,M,0
PPXJ30060C,S,0
PPXJ30060C,XL,2
PPXJ30060C,XXL,0
PPXJ30060D,L,7
PPXJ30060D,M,7
PPXJ30060D,S,3
PPXJ30060D,XL,4
PPXJ30060D,XXL,1
PPXJ30060E,L,3
PPXJ30060E,M,0
PPXJ30060E,S,2
PPXJ30060E,XL,0
PPXJ30060E,XXL,0
PPXJ30061B,L,9
PPXJ30061B,M,11
PPXJ30061B,S,5
PPXJ30061B,XL,5
PPXJ30061B,XXL,4
PPXJ30061C,L,2
PPXJ30061C,M,0
PPXJ30061C,S,0
PPXJ30061C,XL,4
PPXJ30061C,XXL,1
PPXJ30062A,L,10
PPXJ30062A,M,5
PPXJ30062A,S,1
PPXJ30062A,XL,0
PPXJ30062A,XXL,1
PPXJ30062C,L,3
PPXJ30062C,M,5
PPXJ30062C,S,1
PPXJ30062C,XL,2
PPXJ30062C,XXL,0
PPXJ30062D,L,5
PPXJ30062D,M,0
PPXJ30062D,S,0
PPXJ30062D,XL,3
PPXJ30062D,XXL,0
PPXJ30062E,L,2
PPXJ30062E,M,2
PPXJ30062E,S,1
PPXJ30062E,XL,1
PPXJ30062E,XXL,1
PPXJ30063A,L,1
PPXJ30063A,M,3
PPXJ30063A,S,1
PPXJ30063A,XL,6
PPXJ30063A,XXL,0
PPXJ30063C,L,4
PPXJ30063C,M,1
PPXJ30063C,S,0
PPXJ30063C,XL,3
PPXJ30063C,XXL,0
PPXJ30063D,L,1
PPXJ30063D,M,0
PPXJ30063D,S,0
PPXJ30063D,XL,3
PPXJ30063D,XXL,0
PPXJ30063E,L,5
PPXJ30063E,M,7
PPXJ30063E,S,0
PPXJ30063E,XL,1
PPXJ30063E,XXL,0
PPXJ30064A,L,5
PPXJ30064A,M,0
PPXJ30064A,S,0
PPXJ30064A,XL,2
PPXJ30064A,XXL,1
